timestamp,ward,ward_name,total_beds,occupied_beds,available_beds,occupancy_rate,occupancy_percent,admissions,discharges,net_change,rag_status,hour,weekday,is_weekend
2026-07-05 05:00:00,Surgical Ward,Surgical & Post-Op Ward,80,40,40,0.5,50.0,3,0,3,GREEN,5,6,1
2026-07-05 05:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,5,6,1
2026-07-05 06:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,2,2,0,RED,6,6,1
2026-07-05 06:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,6,6,1
2026-07-05 06:00:00,General Medicine,General Medicine Ward,120,119,1,0.9917,99.2,0,7,-7,RED,6,6,1
2026-07-05 06:00:00,Surgical Ward,Surgical & Post-Op Ward,80,40,40,0.5,50.0,2,2,0,GREEN,6,6,1
2026-07-05 06:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,6,6,1
2026-07-05 07:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,2,3,-1,RED,7,6,1
2026-07-05 07:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,7,6,1
2026-07-05 07:00:00,General Medicine,General Medicine Ward,120,121,0,1.0083,100.8,4,2,2,RED,7,6,1
2026-07-05 07:00:00,Surgical Ward,Surgical & Post-Op Ward,80,39,41,0.4875,48.8,1,2,-1,GREEN,7,6,1
2026-07-05 07:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,1,0,RED,7,6,1
2026-07-05 08:00:00,Emergency,Emergency Department (ED),50,50,0,1.0,100.0,4,5,-1,RED,8,6,1
2026-07-05 08:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,8,6,1
2026-07-05 08:00:00,General Medicine,General Medicine Ward,120,119,1,0.9917,99.2,1,3,-2,RED,8,6,1
2026-07-05 08:00:00,Surgical Ward,Surgical & Post-Op Ward,80,37,43,0.4625,46.2,0,2,-2,GREEN,8,6,1
2026-07-05 08:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,0,0,0,RED,8,6,1
2026-07-05 09:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,2,0,2,RED,9,6,1
2026-07-05 09:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,9,6,1
2026-07-05 09:00:00,General Medicine,General Medicine Ward,120,118,2,0.9833,98.3,3,4,-1,RED,9,6,1
2026-07-05 09:00:00,Surgical Ward,Surgical & Post-Op Ward,80,36,44,0.45,45.0,1,2,-1,GREEN,9,6,1
2026-07-05 09:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,9,6,1
2026-07-05 10:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,1,4,RED,10,6,1
2026-07-05 10:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,10,6,1
2026-07-05 10:00:00,General Medicine,General Medicine Ward,120,118,2,0.9833,98.3,5,5,0,RED,10,6,1
2026-07-05 10:00:00,Surgical Ward,Surgical & Post-Op Ward,80,36,44,0.45,45.0,1,1,0,GREEN,10,6,1
2026-07-05 10:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,3,0,RED,10,6,1
2026-07-05 11:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,2,2,RED,11,6,1
2026-07-05 11:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,2,-2,RED,11,6,1
2026-07-05 11:00:00,General Medicine,General Medicine Ward,120,116,4,0.9667,96.7,0,2,-2,RED,11,6,1
2026-07-05 11:00:00,Surgical Ward,Surgical & Post-Op Ward,80,37,43,0.4625,46.2,3,2,1,GREEN,11,6,1
2026-07-05 11:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,2,1,RED,11,6,1
2026-07-05 12:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,4,6,-2,RED,12,6,1
2026-07-05 12:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,2,-2,RED,12,6,1
2026-07-05 12:00:00,General Medicine,General Medicine Ward,120,112,8,0.9333,93.3,1,5,-4,RED,12,6,1
2026-07-05 12:00:00,Surgical Ward,Surgical & Post-Op Ward,80,32,48,0.4,40.0,0,5,-5,GREEN,12,6,1
2026-07-05 12:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,4,2,2,RED,12,6,1
2026-07-05 13:00:00,Emergency,Emergency Department (ED),50,50,0,1.0,100.0,2,4,-2,RED,13,6,1
2026-07-05 13:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,0,0,RED,13,6,1
2026-07-05 13:00:00,General Medicine,General Medicine Ward,120,109,11,0.9083,90.8,3,6,-3,RED,13,6,1
2026-07-05 13:00:00,Surgical Ward,Surgical & Post-Op Ward,80,30,50,0.375,37.5,0,2,-2,GREEN,13,6,1
2026-07-05 13:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,13,6,1
2026-07-05 14:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,5,4,1,RED,14,6,1
2026-07-05 14:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,0,0,RED,14,6,1
2026-07-05 14:00:00,General Medicine,General Medicine Ward,120,105,15,0.875,87.5,2,6,-4,AMBER,14,6,1
2026-07-05 14:00:00,Surgical Ward,Surgical & Post-Op Ward,80,29,51,0.3625,36.2,2,3,-1,GREEN,14,6,1
2026-07-05 14:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,14,6,1
2026-07-05 15:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,5,5,0,RED,15,6,1
2026-07-05 15:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,0,0,RED,15,6,1
2026-07-05 15:00:00,General Medicine,General Medicine Ward,120,104,16,0.8667,86.7,2,3,-1,AMBER,15,6,1
2026-07-05 15:00:00,Surgical Ward,Surgical & Post-Op Ward,80,26,54,0.325,32.5,0,3,-3,GREEN,15,6,1
2026-07-05 15:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,1,-1,RED,15,6,1
2026-07-05 16:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,6,0,6,RED,16,6,1
2026-07-05 16:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,0,0,RED,16,6,1
2026-07-05 16:00:00,General Medicine,General Medicine Ward,120,105,15,0.875,87.5,3,2,1,AMBER,16,6,1
2026-07-05 16:00:00,Surgical Ward,Surgical & Post-Op Ward,80,21,59,0.2625,26.2,0,5,-5,GREEN,16,6,1
2026-07-05 16:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,16,6,1
2026-07-05 17:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,6,0,6,RED,17,6,1
2026-07-05 17:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,0,0,RED,17,6,1
2026-07-05 17:00:00,General Medicine,General Medicine Ward,120,105,15,0.875,87.5,4,4,0,AMBER,17,6,1
2026-07-05 17:00:00,Surgical Ward,Surgical & Post-Op Ward,80,19,61,0.2375,23.8,0,2,-2,GREEN,17,6,1
2026-07-05 17:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,4,0,4,RED,17,6,1
2026-07-05 18:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,4,1,RED,18,6,1
2026-07-05 18:00:00,ICU,Intensive Care Unit (ICU),30,25,5,0.8333,83.3,0,2,-2,AMBER,18,6,1
2026-07-05 18:00:00,General Medicine,General Medicine Ward,120,104,16,0.8667,86.7,2,3,-1,AMBER,18,6,1
2026-07-05 18:00:00,Surgical Ward,Surgical & Post-Op Ward,80,18,62,0.225,22.5,1,2,-1,GREEN,18,6,1
2026-07-05 18:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,2,-1,RED,18,6,1
2026-07-05 19:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,1,2,RED,19,6,1
2026-07-05 19:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,2,0,2,RED,19,6,1
2026-07-05 19:00:00,General Medicine,General Medicine Ward,120,103,17,0.8583,85.8,3,4,-1,AMBER,19,6,1
2026-07-05 19:00:00,Surgical Ward,Surgical & Post-Op Ward,80,17,63,0.2125,21.2,2,3,-1,GREEN,19,6,1
2026-07-05 19:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,19,6,1
2026-07-05 20:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,4,7,-3,RED,20,6,1
2026-07-05 20:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,0,0,RED,20,6,1
2026-07-05 20:00:00,General Medicine,General Medicine Ward,120,107,13,0.8917,89.2,4,0,4,AMBER,20,6,1
2026-07-05 20:00:00,Surgical Ward,Surgical & Post-Op Ward,80,17,63,0.2125,21.2,0,0,0,GREEN,20,6,1
2026-07-05 20:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,1,1,0,RED,20,6,1
2026-07-05 21:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,4,3,1,RED,21,6,1
2026-07-05 21:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,2,0,2,RED,21,6,1
2026-07-05 21:00:00,General Medicine,General Medicine Ward,120,109,11,0.9083,90.8,4,2,2,RED,21,6,1
2026-07-05 21:00:00,Surgical Ward,Surgical & Post-Op Ward,80,16,64,0.2,20.0,1,2,-1,GREEN,21,6,1
2026-07-05 21:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,0,3,RED,21,6,1
2026-07-05 22:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,2,3,RED,22,6,1
2026-07-05 22:00:00,ICU,Intensive Care Unit (ICU),30,30,0,1.0,100.0,1,0,1,RED,22,6,1
2026-07-05 22:00:00,General Medicine,General Medicine Ward,120,110,10,0.9167,91.7,1,0,1,RED,22,6,1
2026-07-05 22:00:00,Surgical Ward,Surgical & Post-Op Ward,80,17,63,0.2125,21.2,1,0,1,GREEN,22,6,1
2026-07-05 22:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,1,1,RED,22,6,1
2026-07-05 23:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,3,4,-1,RED,23,6,1
2026-07-05 23:00:00,ICU,Intensive Care Unit (ICU),30,30,0,1.0,100.0,0,0,0,RED,23,6,1
2026-07-05 23:00:00,General Medicine,General Medicine Ward,120,107,13,0.8917,89.2,3,6,-3,AMBER,23,6,1
2026-07-05 23:00:00,Surgical Ward,Surgical & Post-Op Ward,80,14,66,0.175,17.5,0,3,-3,GREEN,23,6,1
2026-07-05 23:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,23,6,1
2026-07-06 00:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,0,3,RED,0,0,0
2026-07-06 00:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,1,-1,RED,0,0,0
2026-07-06 00:00:00,General Medicine,General Medicine Ward,120,106,14,0.8833,88.3,0,1,-1,AMBER,0,0,0
2026-07-06 00:00:00,Surgical Ward,Surgical & Post-Op Ward,80,14,66,0.175,17.5,0,0,0,GREEN,0,0,0
2026-07-06 00:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,1,0,RED,0,0,0
2026-07-06 01:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,2,3,-1,RED,1,0,0
2026-07-06 01:00:00,ICU,Intensive Care Unit (ICU),30,28,2,0.9333,93.3,0,1,-1,RED,1,0,0
2026-07-06 01:00:00,General Medicine,General Medicine Ward,120,108,12,0.9,90.0,2,0,2,RED,1,0,0
2026-07-06 01:00:00,Surgical Ward,Surgical & Post-Op Ward,80,15,65,0.1875,18.8,1,0,1,GREEN,1,0,0
2026-07-06 01:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,1,0,RED,1,0,0
2026-07-06 02:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,0,1,-1,RED,2,0,0
2026-07-06 02:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,1,0,1,RED,2,0,0
2026-07-06 02:00:00,General Medicine,General Medicine Ward,120,108,12,0.9,90.0,0,0,0,RED,2,0,0
2026-07-06 02:00:00,Surgical Ward,Surgical & Post-Op Ward,80,14,66,0.175,17.5,0,1,-1,GREEN,2,0,0
2026-07-06 02:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,0,1,RED,2,0,0
2026-07-06 03:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,1,-1,RED,3,0,0
2026-07-06 03:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,0,0,RED,3,0,0
2026-07-06 03:00:00,General Medicine,General Medicine Ward,120,109,11,0.9083,90.8,2,1,1,RED,3,0,0
2026-07-06 03:00:00,Surgical Ward,Surgical & Post-Op Ward,80,14,66,0.175,17.5,0,0,0,GREEN,3,0,0
2026-07-06 03:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,3,0,0
2026-07-06 04:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,0,3,RED,4,0,0
2026-07-06 04:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,0,0,RED,4,0,0
2026-07-06 04:00:00,General Medicine,General Medicine Ward,120,109,11,0.9083,90.8,2,2,0,RED,4,0,0
2026-07-06 04:00:00,Surgical Ward,Surgical & Post-Op Ward,80,14,66,0.175,17.5,0,0,0,GREEN,4,0,0
2026-07-06 04:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,1,-1,RED,4,0,0
2026-07-06 05:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,0,3,RED,5,0,0
2026-07-06 05:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,0,0,RED,5,0,0
2026-07-06 05:00:00,General Medicine,General Medicine Ward,120,108,12,0.9,90.0,0,1,-1,RED,5,0,0
2026-07-06 05:00:00,Surgical Ward,Surgical & Post-Op Ward,80,19,61,0.2375,23.8,7,2,5,GREEN,5,0,0
2026-07-06 05:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,5,0,0
2026-07-06 06:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,1,2,-1,RED,6,0,0
2026-07-06 06:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,1,1,0,RED,6,0,0
2026-07-06 06:00:00,General Medicine,General Medicine Ward,120,111,9,0.925,92.5,5,2,3,RED,6,0,0
2026-07-06 06:00:00,Surgical Ward,Surgical & Post-Op Ward,80,17,63,0.2125,21.2,4,6,-2,GREEN,6,0,0
2026-07-06 06:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,6,0,0
2026-07-06 07:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,5,5,0,RED,7,0,0
2026-07-06 07:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,0,0,RED,7,0,0
2026-07-06 07:00:00,General Medicine,General Medicine Ward,120,107,13,0.8917,89.2,1,5,-4,AMBER,7,0,0
2026-07-06 07:00:00,Surgical Ward,Surgical & Post-Op Ward,80,14,66,0.175,17.5,0,3,-3,GREEN,7,0,0
2026-07-06 07:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,1,2,-1,RED,7,0,0
2026-07-06 08:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,6,5,1,RED,8,0,0
2026-07-06 08:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,2,0,2,RED,8,0,0
2026-07-06 08:00:00,General Medicine,General Medicine Ward,120,105,15,0.875,87.5,3,5,-2,AMBER,8,0,0
2026-07-06 08:00:00,Surgical Ward,Surgical & Post-Op Ward,80,11,69,0.1375,13.8,1,4,-3,GREEN,8,0,0
2026-07-06 08:00:00,Pediatrics,Pediatric Ward,40,40,0,1.0,100.0,0,1,-1,RED,8,0,0
2026-07-06 09:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,1,3,RED,9,0,0
2026-07-06 09:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,9,0,0
2026-07-06 09:00:00,General Medicine,General Medicine Ward,120,103,17,0.8583,85.8,3,5,-2,AMBER,9,0,0
2026-07-06 09:00:00,Surgical Ward,Surgical & Post-Op Ward,80,9,71,0.1125,11.2,3,5,-2,GREEN,9,0,0
2026-07-06 09:00:00,Pediatrics,Pediatric Ward,40,39,1,0.975,97.5,2,3,-1,RED,9,0,0
2026-07-06 10:00:00,Emergency,Emergency Department (ED),50,49,1,0.98,98.0,1,6,-5,RED,10,0,0
2026-07-06 10:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,10,0,0
2026-07-06 10:00:00,General Medicine,General Medicine Ward,120,103,17,0.8583,85.8,2,2,0,AMBER,10,0,0
2026-07-06 10:00:00,Surgical Ward,Surgical & Post-Op Ward,80,9,71,0.1125,11.2,6,6,0,GREEN,10,0,0
2026-07-06 10:00:00,Pediatrics,Pediatric Ward,40,41,0,1.025,102.5,4,2,2,RED,10,0,0
2026-07-06 11:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,3,0,3,RED,11,0,0
2026-07-06 11:00:00,ICU,Intensive Care Unit (ICU),30,31,0,1.0333,103.3,0,1,-1,RED,11,0,0
2026-07-06 11:00:00,General Medicine,General Medicine Ward,120,102,18,0.85,85.0,2,3,-1,AMBER,11,0,0
2026-07-06 11:00:00,Surgical Ward,Surgical & Post-Op Ward,80,11,69,0.1375,13.8,6,4,2,GREEN,11,0,0
2026-07-06 11:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,11,0,0
2026-07-06 12:00:00,Emergency,Emergency Department (ED),50,53,0,1.06,106.0,2,1,1,RED,12,0,0
2026-07-06 12:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,0,2,RED,12,0,0
2026-07-06 12:00:00,General Medicine,General Medicine Ward,120,101,19,0.8417,84.2,5,6,-1,AMBER,12,0,0
2026-07-06 12:00:00,Surgical Ward,Surgical & Post-Op Ward,80,12,68,0.15,15.0,3,2,1,GREEN,12,0,0
2026-07-06 12:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,4,0,4,RED,12,0,0
2026-07-06 13:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,3,5,-2,RED,13,0,0
2026-07-06 13:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,13,0,0
2026-07-06 13:00:00,General Medicine,General Medicine Ward,120,99,21,0.825,82.5,4,6,-2,AMBER,13,0,0
2026-07-06 13:00:00,Surgical Ward,Surgical & Post-Op Ward,80,12,68,0.15,15.0,0,0,0,GREEN,13,0,0
2026-07-06 13:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,13,0,0
2026-07-06 14:00:00,Emergency,Emergency Department (ED),50,49,1,0.98,98.0,2,4,-2,RED,14,0,0
2026-07-06 14:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,14,0,0
2026-07-06 14:00:00,General Medicine,General Medicine Ward,120,101,19,0.8417,84.2,7,5,2,AMBER,14,0,0
2026-07-06 14:00:00,Surgical Ward,Surgical & Post-Op Ward,80,7,73,0.0875,8.8,0,5,-5,GREEN,14,0,0
2026-07-06 14:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,1,1,0,RED,14,0,0
2026-07-06 15:00:00,Emergency,Emergency Department (ED),50,52,0,1.04,104.0,3,0,3,RED,15,0,0
2026-07-06 15:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,2,0,2,RED,15,0,0
2026-07-06 15:00:00,General Medicine,General Medicine Ward,120,105,15,0.875,87.5,8,4,4,AMBER,15,0,0
2026-07-06 15:00:00,Surgical Ward,Surgical & Post-Op Ward,80,3,77,0.0375,3.8,2,6,-4,GREEN,15,0,0
2026-07-06 15:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,3,3,0,RED,15,0,0
2026-07-06 16:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,1,2,RED,16,0,0
2026-07-06 16:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,1,0,1,RED,16,0,0
2026-07-06 16:00:00,General Medicine,General Medicine Ward,120,109,11,0.9083,90.8,5,1,4,RED,16,0,0
2026-07-06 16:00:00,Surgical Ward,Surgical & Post-Op Ward,80,0,80,0.0,0.0,0,3,-3,GREEN,16,0,0
2026-07-06 16:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,16,0,0
2026-07-06 17:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,0,4,RED,17,0,0
2026-07-06 17:00:00,ICU,Intensive Care Unit (ICU),30,32,0,1.0667,106.7,0,0,0,RED,17,0,0
2026-07-06 17:00:00,General Medicine,General Medicine Ward,120,112,8,0.9333,93.3,7,4,3,RED,17,0,0
2026-07-06 17:00:00,Surgical Ward,Surgical & Post-Op Ward,80,2,78,0.025,2.5,2,0,2,GREEN,17,0,0
2026-07-06 17:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,0,2,RED,17,0,0
2026-07-06 18:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,6,4,2,RED,18,0,0
2026-07-06 18:00:00,ICU,Intensive Care Unit (ICU),30,30,0,1.0,100.0,0,2,-2,RED,18,0,0
2026-07-06 18:00:00,General Medicine,General Medicine Ward,120,114,6,0.95,95.0,4,2,2,RED,18,0,0
2026-07-06 18:00:00,Surgical Ward,Surgical & Post-Op Ward,80,5,75,0.0625,6.2,5,2,3,GREEN,18,0,0
2026-07-06 18:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,5,2,3,RED,18,0,0
2026-07-06 19:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,2,1,RED,19,0,0
2026-07-06 19:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,1,-1,RED,19,0,0
2026-07-06 19:00:00,General Medicine,General Medicine Ward,120,110,10,0.9167,91.7,0,4,-4,RED,19,0,0
2026-07-06 19:00:00,Surgical Ward,Surgical & Post-Op Ward,80,7,73,0.0875,8.8,2,0,2,GREEN,19,0,0
2026-07-06 19:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,0,0,0,RED,19,0,0
2026-07-06 20:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,6,3,3,RED,20,0,0
2026-07-06 20:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,1,1,0,RED,20,0,0
2026-07-06 20:00:00,General Medicine,General Medicine Ward,120,109,11,0.9083,90.8,3,4,-1,RED,20,0,0
2026-07-06 20:00:00,Surgical Ward,Surgical & Post-Op Ward,80,8,72,0.1,10.0,3,2,1,GREEN,20,0,0
2026-07-06 20:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,0,0,0,RED,20,0,0
2026-07-06 21:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,3,3,0,RED,21,0,0
2026-07-06 21:00:00,ICU,Intensive Care Unit (ICU),30,29,1,0.9667,96.7,0,0,0,RED,21,0,0
2026-07-06 21:00:00,General Medicine,General Medicine Ward,120,110,10,0.9167,91.7,5,4,1,RED,21,0,0
2026-07-06 21:00:00,Surgical Ward,Surgical & Post-Op Ward,80,6,74,0.075,7.5,1,3,-2,GREEN,21,0,0
2026-07-06 21:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,1,1,RED,21,0,0
2026-07-06 22:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,4,4,0,RED,22,0,0
2026-07-06 22:00:00,ICU,Intensive Care Unit (ICU),30,28,2,0.9333,93.3,0,1,-1,RED,22,0,0
2026-07-06 22:00:00,General Medicine,General Medicine Ward,120,114,6,0.95,95.0,4,0,4,RED,22,0,0
2026-07-06 22:00:00,Surgical Ward,Surgical & Post-Op Ward,80,3,77,0.0375,3.8,0,3,-3,GREEN,22,0,0
2026-07-06 22:00:00,Pediatrics,Pediatric Ward,40,43,0,1.075,107.5,2,2,0,RED,22,0,0
2026-07-06 23:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,5,5,0,RED,23,0,0
2026-07-06 23:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,1,-1,RED,23,0,0
2026-07-06 23:00:00,General Medicine,General Medicine Ward,120,119,1,0.9917,99.2,6,1,5,RED,23,0,0
2026-07-06 23:00:00,Surgical Ward,Surgical & Post-Op Ward,80,4,76,0.05,5.0,4,3,1,GREEN,23,0,0
2026-07-06 23:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,2,3,-1,RED,23,0,0
2026-07-07 00:00:00,Emergency,Emergency Department (ED),50,54,0,1.08,108.0,8,3,5,RED,0,1,0
2026-07-07 00:00:00,ICU,Intensive Care Unit (ICU),30,26,4,0.8667,86.7,0,1,-1,AMBER,0,1,0
2026-07-07 00:00:00,General Medicine,General Medicine Ward,120,118,2,0.9833,98.3,4,5,-1,RED,0,1,0
2026-07-07 00:00:00,Surgical Ward,Surgical & Post-Op Ward,80,5,75,0.0625,6.2,1,0,1,GREEN,0,1,0
2026-07-07 00:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,0,1,0
2026-07-07 01:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,3,-3,RED,1,1,0
2026-07-07 01:00:00,ICU,Intensive Care Unit (ICU),30,28,2,0.9333,93.3,2,0,2,RED,1,1,0
2026-07-07 01:00:00,General Medicine,General Medicine Ward,120,120,0,1.0,100.0,2,0,2,RED,1,1,0
2026-07-07 01:00:00,Surgical Ward,Surgical & Post-Op Ward,80,5,75,0.0625,6.2,0,0,0,GREEN,1,1,0
2026-07-07 01:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,2,2,0,RED,1,1,0
2026-07-07 02:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,0,0,RED,2,1,0
2026-07-07 02:00:00,ICU,Intensive Care Unit (ICU),30,28,2,0.9333,93.3,0,0,0,RED,2,1,0
2026-07-07 02:00:00,General Medicine,General Medicine Ward,120,120,0,1.0,100.0,0,0,0,RED,2,1,0
2026-07-07 02:00:00,Surgical Ward,Surgical & Post-Op Ward,80,5,75,0.0625,6.2,0,0,0,GREEN,2,1,0
2026-07-07 02:00:00,Pediatrics,Pediatric Ward,40,42,0,1.05,105.0,0,0,0,RED,2,1,0
2026-07-07 03:00:00,Emergency,Emergency Department (ED),50,51,0,1.02,102.0,0,0,0,RED,3,1,0
2026-07-07 03:00:00,ICU,Intensive Care Unit (ICU),30,27,3,0.9,90.0,0,1,-1,RED,3,1,0
2026-07-07 03:00:00,General Medicine,General Medicine Ward,120,120,0,1.0,100.0,0,0,0,RED,3,1,0
